"Shim ReStackor Calc", , , , , ,"ReStackor pro Calc"
" Fstack"," Yport"," A.clsd"," A.clk"," A.wo", ," U.clk"," U.wo"," U.clsd"," Gv"," Fstack"," Fshaft"," Pressure",          ," C.clk"," C.wo"," C.clsd"
" [kgf]"," [mm]"," [mm2]"," [mm2]"," [mm2]", ," [m/sec]"," [m/sec]"," [m/sec]"," [L/min]"," [kgf]"," [kgf]"," [kpa]", ," [kgf-s/m]"," [kgf-s/m]"," [kgf-s/m]"
 0.0000000000000, 0.0000000000000, 0.0000000000000, 3.9721478562500, 6.8093963250000 , , 0.0992563914361, 0.1704441174827, 0.0000160335615, 0.4677343301575, 0.0139361427766, 0.0462815589128, 5.7788196230273 , , 0.4662829087700, 0.2715350907756,2886.5426300161 
 0.0003086419753, 0.0000000000000, 0.0000000000000, 3.9721478562500, 6.8093963250000 , , 0.3952962411577, 0.5974557605733, 0.0004329061617, 1.8627880773878, 0.1254252849891, 0.4165340302155,52.009376607246 , , 1.0537262610836, 0.6971797038425,962.18087667203 
 0.0012345679012, 0.0000000000000, 0.0000000000000, 3.9721478562500, 6.8093963250000 , , 0.7831159375766, 1.1210606648398, 0.0022494464011, 3.6903437974970, 0.3762758549674, 1.2496020906465,156.02812982174 , , 1.5956795548222, 1.1146605441063,555.51538815571 
 0.0027777777778, 0.0000000000000, 0.0000000000000, 3.9721478562500, 6.8093963250000 , , 1.1335980281859, 1.5540967682230, 0.0056687200674, 5.3419503440530, 0.6967897401877, 2.3140202281435,288.93377441463 , , 2.0413057985347, 1.4889807864342,408.20859040756 
 0.0049382716049, 0.0000000000000, 0.0000000000000, 3.9721478562500, 6.8093963250000 , , 1.5139548860941, 2.0315917763563, 0.0226729781008, 7.1343382959067, 1.1695861405635, 3.8841216344147,484.98017021111 , , 2.5655464836442, 1.9118612703685,171.31060671159 
 0.0077160493827, 0.0000027164731, 0.0001398045231, 3.9722876607731, 6.8095361295231 , , 1.7869725346494, 2.3833399726605, 0.0510126462266, 8.4209025676940, 1.5741305352340, 5.2274057075820,652.70564324324 , , 2.9252859829810, 2.1933109701285,102.47274145243 
 0.0111111111111, 0.0000027164731, 0.0001398045231, 3.9722876607731, 6.8095361295231 , , 2.0319795266611, 2.6948428851744, 0.0906874593404, 9.5754698417447, 1.9604497317624, 6.5098253462104,812.83144597644 , , 3.2036864844339, 2.4156604386934,71.783082176542 
 0.0151234567901, 0.0000054211960, 0.0002773335092, 3.9724251897592, 6.8096736585092 , , 2.2649456032010, 2.9887487095583, 0.1416972361626,10.673295686340, 2.3415063008747, 7.7741696407670,970.70032056227 , , 3.4323869102110, 2.6011452939835,54.864652630515 
 0.0197530864198, 0.0000054211960, 0.0002773335092, 3.9724251897592, 6.8096736585092 , , 2.4941097139043, 3.2761057313135, 0.2040418199718,11.753205204157, 2.7248216396210, 9.0450832265217,1129.3894516342 , , 3.6265779232151, 2.7609253083828,44.329555714468 
 0.0250000000000, 0.0000089685861, 0.0004577624701, 3.9726056187201, 6.8098540874701 , , 2.7243998805577, 3.5630100066315, 0.2777210816864,12.838421131142, 3.1151118533484,10.337820262953,1290.8035078810 , , 3.7945311687640, 2.9014289164814,37.223750534811 
 0.0308641975309, 0.0000089685861, 0.0004577624701, 3.9726056187201, 6.8098540874701 , , 2.9568721451905, 3.8530236858162, 0.3627349257660,13.933919943913, 3.5153457299812,11.661757771414,1456.1133252958 , , 3.9439506339097, 3.0266509428279,32.149531084679 
 0.0373456790123, 0.0000134353820, 0.0006846226439, 3.9728324788939, 6.8100809476439 , , 3.1866838264768, 4.1482602764790, 0.4590832949440,15.016881063632, 3.9272722261692,13.022147430735,1625.9746403188 , , 4.0864259336114, 3.1391828291421,28.365544061725 
 0.0444444444444, 0.0000134353820, 0.0006846226439, 3.9728324788939, 6.8100809476439 , , 3.3881344771527, 4.4499809871614, 0.5667661700676,15.966194088117, 4.3518040487088,14.421389432520,1800.6871462763 , , 4.2564395037353, 3.2407755165982,25.445042760406 
 0.0521604938272, 0.0000134353820, 0.0006846226439, 3.9728324788939, 6.8100809476439 , , 3.5966259775590, 4.7589360665727, 0.6857835664684,16.948686307259, 4.7892903949977,15.859938247574,1980.3075894159 , , 4.4096712715003, 3.3326647018807,23.126740013977 
 0.0604938271605, 0.0000134353820, 0.0006846226439, 3.9728324788939, 6.8100809476439 , , 3.8162322422056, 5.0755891812869, 0.8161355266029,17.983555574686, 5.2397614567412,17.337114614053,2164.7511555749 , , 4.5429925417831, 3.4157836646773,21.242935822457 
 0.0694444444444, 0.0000134353820, 0.0006846226439, 3.9728324788939, 6.8100809476439 , , 4.0468950081690, 5.4002413570883, 0.9578221129665,19.070527333070, 5.7030784504805,18.851603782935,2353.8536822309 , , 4.6582883284298, 3.4908817099795,19.681737900734 
 0.0790123456790, 0.0000285042372, 0.0014505616096, 3.9735984178596, 6.8108468866096 , , 4.2885531094839, 5.7331204001586, 1.1108433999185,20.209313344835, 6.1790766693334,20.401930596390,2547.4309778570 , , 4.7572992744971, 3.5586084317758,18.366162681335 
 0.0891975308642, 0.0002368009805, 0.0076433254723, 3.9797911817223, 6.8170396504723 , , 4.5411469860962, 6.0744041354999, 1.2751994697493,21.399632940075, 6.6675884339835,21.986535712303,2745.2883394863 , , 4.8416260868938, 3.6195378545542,17.241644333984 
26.677777777778, 0.2290759323364, 6.8759831776804,10.848131033930,13.685379502680 , , 4.8046300967019, 6.4242540323110, 1.4508904074082,22.641266798247, 7.1685087026287,23.603993504696,2947.2477602505 , , 4.9127597816320, 3.6741998971365,16.268626068637 
