"Shim ReStackor Calc", , , , , ,"ReStackor pro Calc"
" Fstack"," Yport"," A.clsd"," A.clk"," A.wo", ," U.clk"," U.wo"," U.clsd"," Gv"," Fstack"," Fshaft"," Pressure",          ," C.clk"," C.wo"," C.clsd"
" [kgf]"," [mm]"," [mm2]"," [mm2]"," [mm2]", ," [m/sec]"," [m/sec]"," [m/sec]"," [L/min]"," [kgf]"," [kgf]"," [kpa]", ," [kgf-s/m]"," [kgf-s/m]"," [kgf-s/m]"
 0.0000000000000, 0.0000000000000, 0.0000000000000, 3.9721462689467, 6.8093947376967 , , 0.2598351462367, 0.4085158980369, 0.0000020035863, 1.2244432455984, 0.0642459270323, 0.2133594004988,26.640535006221 , , 0.8211337210882, 0.5222793079146,*************** 
 0.0003086419753, 0.0000000000000, 0.0000000001013, 3.9721478563513, 6.8093963251013 , , 1.0097784944999, 1.4093816041565, 0.0000540968312, 4.7584650308040, 0.5782133432907, 1.9202346044892,239.76481505599 , , 1.9016394337455, 1.3624660622972,35496.249274507 
 0.0012345679012, 0.0000001569931, 0.0000047623150, 3.9721526185650, 6.8094010873150 , , 1.8242056164867, 2.4489356903670, 0.0002810953804, 8.5963591840475, 1.7346400298720, 5.7607038134676,719.29444516798 , , 3.1579246118990, 2.3523295593786,20493.769073859 
 0.0027777777778, 0.0000003532348, 0.0000107152230, 3.9721585714730, 6.8094070402230 , , 2.4854093259381, 3.3382874009586, 0.0007083747438,11.712205626411, 3.2122963516149,10.667970026522,1332.0267505086 , , 4.2922386727972, 3.1956415806076,15059.783143449 
 0.0049382716049, 0.0000006279734, 0.0000190493019, 3.9721669055519, 6.8094153743019 , , 3.5256973569004, 5.3071037978196, 0.0028329105944,16.614443339197, 8.0803807153341,26.834779494354,3350.6509712357 , , 7.6111976661394, 5.0563886663342,9472.5119626081 
 0.0077160493827, 0.0000009812095, 0.0000297645716, 3.9721776208216, 6.8094260895716 , , 4.2173484022734, 6.6119217542342, 0.0063739756462,19.873769350647,12.508246418628,41.539629270511,5186.7316140717 , , 9.8497030143677, 6.2825349141359,6517.0674593907 
 0.0111111111111, 0.0000014129437, 0.0000428610567, 3.9721907173067, 6.8094391860567 , , 4.6697844193364, 7.4371666513356, 0.0113317161739,22.005822050914,15.792444535844,52.446376752228,6548.5726551105 , ,11.231005982859, 7.0519297483819,4628.2818901827 
 0.0151234567901, 0.0000019231769, 0.0000583387899, 3.9722061950399, 6.8094546637899 , , 5.0603802137558, 8.1372279161864, 0.0177060739236,23.846459813599,18.866993706273,62.656874995656,7823.4784490390 , ,12.381851234288, 7.7000270412754,3538.7220942377 
 0.0197530864198, 0.0000025119104, 0.0000761978129, 3.9722240540629, 6.8094725228129 , , 5.4088753857404, 8.7539342107537, 0.0254970642579,25.488703234632,21.790153637860,72.364598115676,9035.6066093402 , ,13.378862139522, 8.2665229568187,2838.1541256548 
 0.0250000000000, 0.0000031791453, 0.0000964381746, 3.9722442944246, 6.8094927631746 , , 5.7268410888197, 9.3109450990571, 0.0347046979778,26.987080044338,24.599066767980,81.692889036062,10200.358011115 , ,14.264912849694, 8.7738557328981,2353.9432352452 
 0.0308641975309, 0.0000039248834, 0.0001190599301, 3.9722669161801, 6.8095153849301 , , 6.0202978657166, 9.8206011663572, 0.0453289855988,28.369961357935,27.305521595228,90.680889602412,11322.619993310 , ,15.062525414034, 9.2337412003922,2000.5056015384 
 0.0373456790123, 0.0000047491262, 0.0001440631391, 3.9722919193891, 6.8095403881391 , , 6.2837766512421,10.274384908612, 0.0573699549631,29.611574834663,29.818677981924,99.026912860540,12364.723243746 , ,15.759139504261, 9.6382327254972,1726.1110440871 
 0.0444444444444, 0.0000056518754, 0.0001714478636, 3.9723193041136, 6.8095677728636 , , 6.5340124999353,10.702412763253, 0.0708275876594,30.790782494507,32.277504040393,107.19245927554,13384.291749306 , ,16.405303674672,10.015728382630,1513.4280697367 
 0.0521604938272, 0.0000066331327, 0.0002012141664, 3.9723490704164, 6.8095975391664 , , 6.7734543490750,11.109354183957, 0.0857018876190,31.919124672766,34.692169609959,115.21129167167,14385.541212225 , ,17.009237197768,10.370656094307,1344.3261854844 
 0.0604938271605, 0.0000076929000, 0.0002333621090, 3.9723812183590, 6.8096296871090 , , 7.0039899126467,11.498779606186, 0.1019928581546,33.005497004508,37.070841942945,123.11052116909,15371.856787992 , ,17.577198526057,10.706398886266,1207.0504091810 
 0.0694444444444, 0.0000088311787, 0.0002678917505, 3.9724157480005, 6.8096642167505 , , 7.2271128361776,11.873491867441, 0.1197005020841,34.056938122511,39.420273077813,130.91255782699,16346.036647041 , ,18.114087989836,11.025615656164,1093.6675748865 
 0.0790123456790, 0.0000100479705, 0.0003048031464, 3.9724526593964, 6.8097011281464 , , 7.4440335483649,12.235747173292, 0.1388248218118,35.079152032811,41.746215280186,138.63649031977,17310.464244224 , ,18.623840075281,11.330447446837,998.64338747535 
 0.0891975308642, 0.0000113432767, 0.0003440963473, 3.9724919525973, 6.8097404213473 , , 7.6557423961766,12.587381344548, 0.1593658194278,36.076805631607,44.053567583568,146.29857255114,18267.169078546 , ,19.109651942339,11.622637667565,918.00470813889 
1480.2777777776, 0.2201222973418, 6.8092686807106,10.781416536961,13.618665005711 , , 7.8630539911286,12.929898277143, 0.1813234967906,37.053737681985,46.346469673181,153.91253555247,19217.865637492 , ,19.574142022440,11.903615345880,848.82841041971 
